frame,mode,mae,psnr,temporal_delta_residual
20,profile-1,1.79058039188385,34.62493302158467,2.236288673884701e-05
21,O-1X,1.7771135568618774,34.6017542238285,1.707090632407926e-05
21,O-T2X-R,1.6512672901153564,35.332549766117864,1.707090632407926e-05
21,profile-0,1.7928215265274048,34.6110623222173,1.707090632407926e-05
21,profile-1,1.7905807495117188,34.62492969598722,1.707090632407926e-05
22,O-1X,1.7771131992340088,34.60175569400515,1.707090632407926e-05
22,O-T2X-R,1.65126633644104,35.332554115116054,1.707090632407926e-05
22,profile-0,1.7928215265274048,34.61106342721551,1.707090632407926e-05
22,profile-1,1.7905811071395874,34.62493080451942,1.707090632407926e-05
23,O-1X,1.777112364768982,34.60175826681548,2.2704303773934953e-05
23,O-T2X-R,1.651266098022461,35.33254498222489,2.2704303773934953e-05
23,profile-0,1.7928212881088257,34.61106453221401,2.2704303773934953e-05
23,profile-1,1.7905802726745605,34.624932282562796,2.2704303773934953e-05
24,O-1X,1.7771143913269043,34.60175716418229,2.3557849999633618e-05
24,O-T2X-R,1.6512655019760132,35.33256672723543,2.3557849999633618e-05
24,profile-0,1.7928216457366943,34.6110649005469,2.3557849999633618e-05
24,profile-1,1.7905806303024292,34.624932282562796,2.3557849999633618e-05
25,O-1X,1.7771106958389282,34.60176451507549,2.3899268853710964e-05
25,O-T2X-R,1.6512658596038818,35.33256455272948,2.3899268853710964e-05
25,profile-0,1.7928186655044556,34.61107153054432,2.3899268853710964e-05
25,profile-1,1.7905771732330322,34.62493930327569,2.3899268853710964e-05
26,O-1X,1.7771143913269043,34.601753488740364,2.0485087588895112e-05
26,O-T2X-R,1.651267170906067,35.33255541981636,2.0485087588895112e-05
26,profile-0,1.7928227186203003,34.6110623222173,2.0485087588895112e-05
26,profile-1,1.7905819416046143,34.624929326476554,2.0485087588895112e-05
27,O-1X,1.7771131992340088,34.60175606154939,2.2021467884769663e-05
27,O-T2X-R,1.6512714624404907,35.33252932588471,2.2021467884769663e-05
27,profile-0,1.7928208112716675,34.61106342721551,2.2021467884769663e-05
27,profile-1,1.79058039188385,34.62493006549793,2.2021467884769663e-05
28,O-1X,1.7771106958389282,34.6017637799856,2.5777068003662862e-05
28,O-T2X-R,1.6512647867202759,35.33255802921815,2.5777068003662862e-05
28,profile-0,1.7928186655044556,34.61107189887781,2.5777068003662862e-05
28,profile-1,1.7905765771865845,34.62493967278721,2.5777068003662862e-05
29,O-1X,1.777112364768982,34.601763044895854,2.4240685888798907e-05
29,O-T2X-R,1.6512664556503296,35.33256020372084,2.4240685888798907e-05
29,profile-0,1.7928199768066406,34.61107079387744,2.4240685888798907e-05
29,profile-1,1.7905782461166382,34.62493819474132,2.4240685888798907e-05
30,O-1X,1.777109980583191,34.60176230980622,2.2875014110468328e-05
30,O-T2X-R,1.6512651443481445,35.33255802921815,2.2875014110468328e-05
30,profile-0,1.792818307876587,34.611069320544054,2.2875014110468328e-05
30,profile-1,1.7905775308609009,34.62493597767343,2.2875014110468328e-05
31,O-1X,1.777111530303955,34.60176083962733,1.9290124328108504e-05
31,O-T2X-R,1.6512666940689087,35.33255324531607,1.9290124328108504e-05
31,profile-0,1.792819857597351,34.61106747887803,1.9290124328108504e-05
31,profile-1,1.7905794382095337,34.62493449962879,1.9290124328108504e-05
32,O-1X,1.7771092653274536,34.60176341244071,1.758303369570058e-05
32,O-T2X-R,1.6512651443481445,35.33256194332377,1.758303369570058e-05
32,profile-0,1.792817234992981,34.61107116221087,1.758303369570058e-05
32,profile-1,1.7905765771865845,34.6249389337642,1.758303369570058e-05
33,O-1X,1.7771108150482178,34.60176120717201,2.4752813260420226e-05
33,O-T2X-R,1.65126633644104,35.3325588990191,2.4752813260420226e-05
33,profile-0,1.7928187847137451,34.611068583877554,2.4752813260420226e-05
33,profile-1,1.7905783653259277,34.62493597767343,2.4752813260420226e-05
34,O-1X,1.777113914489746,34.60176120717201,2.253359525639098e-05
34,O-T2X-R,1.6512683629989624,35.33255194061641,2.253359525639098e-05
34,profile-0,1.7928215265274048,34.611067847211174,2.253359525639098e-05
34,profile-1,1.790581464767456,34.624934869139906,2.253359525639098e-05
35,O-1X,1.7771128416061401,34.60175936944894,1.980224988074042e-05
35,O-T2X-R,1.651268720626831,35.33256150842298,1.980224988074042e-05
35,profile-0,1.792822241783142,34.61106674221184,1.980224988074042e-05
35,profile-1,1.7905818223953247,34.62493302158467,1.980224988074042e-05
36,O-1X,1.7771121263504028,34.60176083962733,2.1167923478060402e-05
36,O-T2X-R,1.65126633644104,35.33255933391963,2.1167923478060402e-05
36,profile-0,1.7928208112716675,34.61106821554435,2.1167923478060402e-05
36,profile-1,1.79058039188385,34.62493523865105,2.1167923478060402e-05
37,O-1X,1.777113914489746,34.601753488740364,1.9460832845652476e-05
37,O-T2X-R,1.6512672901153564,35.33255541981636,1.9460832845652476e-05
37,profile-0,1.7928228378295898,34.611060848886794,1.9460832845652476e-05
37,profile-1,1.7905821800231934,34.62492821794473,1.9460832845652476e-05
38,O-1X,1.777113914489746,34.60175789927105,2.321643114555627e-05
38,O-T2X-R,1.6512672901153564,35.33254628692245,2.321643114555627e-05
38,profile-0,1.7928231954574585,34.61106526887983,2.321643114555627e-05
38,profile-1,1.790582537651062,34.62493191305191,2.321643114555627e-05
39,O-1X,1.7771135568618774,34.60175716418229,2.253359525639098e-05
39,O-T2X-R,1.6512670516967773,35.33255628961678,2.253359525639098e-05
39,profile-0,1.7928218841552734,34.61106453221401,2.253359525639098e-05
39,profile-1,1.7905807495117188,34.624931174030216,2.253359525639098e-05
40,O-1X,1.7771130800247192,34.60176010453808,1.9290124328108504e-05
40,O-T2X-R,1.6512647867202759,35.3325588990191,1.9290124328108504e-05
40,profile-0,1.7928210496902466,34.611068583877554,1.9290124328108504e-05
40,profile-1,1.790579915046692,34.62493523865105,1.9290124328108504e-05
41,O-1X,1.7771120071411133,34.601763044895854,2.0143668734817766e-05
41,O-T2X-R,1.6512675285339355,35.33255672451706,2.0143668734817766e-05
41,profile-0,1.792819619178772,34.61107042554405,2.0143668734817766e-05
41,profile-1,1.7905791997909546,34.62493782522992,2.0143668734817766e-05
42,O-1X,1.7771142721176147,34.601759001904426,1.6217360098380595e-05
42,O-T2X-R,1.6512694358825684,35.332554984916214,1.6217360098380595e-05
42,profile-0,1.7928215265274048,34.611066005545766,1.6217360098380595e-05
42,profile-1,1.790580153465271,34.62493339109565,1.6217360098380595e-05
43,O-1X,1.7771127223968506,34.601757531726655,2.236288673884701e-05
43,O-T2X-R,1.6512688398361206,35.33255063591716,2.236288673884701e-05
43,profile-0,1.7928216457366943,34.61106453221401,2.236288673884701e-05
43,profile-1,1.7905813455581665,34.62493191305191,2.236288673884701e-05
44,O-1X,1.7771130800247192,34.601759001904426,2.185075936722569e-05
44,O-T2X-R,1.651268482208252,35.33255107081687,2.185075936722569e-05
44,profile-0,1.7928203344345093,34.611067110544916,2.185075936722569e-05
44,profile-1,1.7905791997909546,34.624934130117715,2.185075936722569e-05
45,O-1X,1.7771128416061401,34.60176083962733,1.8948705474031158e-05
45,O-T2X-R,1.651268720626831,35.332547591620404,1.8948705474031158e-05
45,profile-0,1.7928208112716675,34.61106821554435,1.8948705474031158e-05
45,profile-1,1.79058039188385,34.624934869139906,1.8948705474031158e-05
46,O-1X,1.7771116495132446,34.60175863435993,1.9972960217273794e-05
46,O-T2X-R,1.6512647867202759,35.33256194332377,1.9972960217273794e-05
46,profile-0,1.7928192615509033,34.61106674221184,1.9972960217273794e-05
46,profile-1,1.7905791997909546,34.624933760606666,1.9972960217273794e-05
47,O-1X,1.777115821838379,34.60175569400515,2.1167923478060402e-05
47,O-T2X-R,1.6512699127197266,35.33254454732579,2.1167923478060402e-05
47,profile-0,1.792824387550354,34.61106379554832,2.1167923478060402e-05
47,profile-1,1.7905850410461426,34.62493080451942,2.1167923478060402e-05
48,O-1X,1.777112364768982,34.601757531726655,2.2875014110468328e-05
48,O-T2X-R,1.6512682437896729,35.33255020101749,2.2875014110468328e-05
48,profile-0,1.7928199768066406,34.6110649005469,2.2875014110468328e-05
48,profile-1,1.7905795574188232,34.624932282562796,2.2875014110468328e-05
49,O-1X,1.7771135568618774,34.60176267735102,2.6801322746905498e-05
49,O-T2X-R,1.6512683629989624,35.33254498222489,2.6801322746905498e-05
49,profile-0,1.7928215265274048,34.61107042554405,2.6801322746905498e-05
49,profile-1,1.790580153465271,34.62493782522992,2.6801322746905498e-05
50,O-1X,1.777113676071167,34.60175606154939,2.5777068003662862e-05
50,O-T2X-R,1.6512678861618042,35.33255324531607,2.5777068003662862e-05
50,profile-0,1.7928212881088257,34.61106453221401,2.5777068003662862e-05
50,profile-1,1.7905813455581665,34.624931174030216,2.5777068003662862e-05
51,O-1X,1.7771131992340088,34.60175606154939,2.30457226280123e-05
51,O-T2X-R,1.651267647743225,35.33255237551626,2.30457226280123e-05
51,profile-0,1.792822241783142,34.611064163881146,2.30457226280123e-05
51,profile-1,1.7905811071395874,34.624931174030216,2.30457226280123e-05
52,O-1X,1.7771116495132446,34.60175716418229,2.236288673884701e-05
52,O-T2X-R,1.6512655019760132,35.33255541981636,2.236288673884701e-05
52,profile-0,1.7928199768066406,34.61106342721551,2.236288673884701e-05
52,profile-1,1.7905791997909546,34.624931174030216,2.236288673884701e-05
53,O-1X,1.7771130800247192,34.60176047208269,2.0826504623983055e-05
53,O-T2X-R,1.6512658596038818,35.332562378224615,2.0826504623983055e-05
53,profile-0,1.792822003364563,34.611067110544916,2.0826504623983055e-05
53,profile-1,1.7905819416046143,34.62493339109565,2.0826504623983055e-05
54,O-1X,1.7771111726760864,34.60176267735102,2.0997213141527027e-05
54,O-T2X-R,1.6512656211853027,35.332562378224615,2.0997213141527027e-05
54,profile-0,1.7928194999694824,34.61107042554405,2.0997213141527027e-05
54,profile-1,1.7905787229537964,34.62493745571856,2.0997213141527027e-05
55,O-1X,1.7771130800247192,34.60176083962733,2.168005084968172e-05
55,O-T2X-R,1.6512658596038818,35.33256150842298,2.168005084968172e-05
55,profile-0,1.7928216457366943,34.611067847211174,2.168005084968172e-05
55,profile-1,1.7905806303024292,34.624934869139906,2.168005084968172e-05
56,O-1X,1.7771118879318237,34.60176157471671,2.3387141482089646e-05
56,O-T2X-R,1.651267647743225,35.33255628961678,2.3387141482089646e-05
56,profile-0,1.792819857597351,34.611069320544054,2.3387141482089646e-05
56,profile-1,1.7905794382095337,34.62493597767343,2.3387141482089646e-05
57,O-1X,1.7771108150482178,34.601763044895854,1.980224988074042e-05
57,O-T2X-R,1.6512703895568848,35.33255063591716,1.980224988074042e-05
57,profile-0,1.7928191423416138,34.61107042554405,1.980224988074042e-05
57,profile-1,1.7905783653259277,34.62493782522992,1.980224988074042e-05
58,O-1X,1.777111530303955,34.60176083962733,2.3557849999633618e-05
58,O-T2X-R,1.6512656211853027,35.33256194332377,2.3557849999633618e-05
58,profile-0,1.7928200960159302,34.611067110544916,2.3557849999633618e-05
58,profile-1,1.7905794382095337,34.624934130117715,2.3557849999633618e-05
59,O-1X,1.7771127223968506,34.60176010453808,2.5777068003662862e-05
59,O-T2X-R,1.6512688398361206,35.33255585471655,2.5777068003662862e-05
59,profile-0,1.7928212881088257,34.611067847211174,2.5777068003662862e-05
59,profile-1,1.7905802726745605,34.62493523865105,2.5777068003662862e-05
60,O-1X,1.7783633470535278,34.593166965316044,0.05659346655011177
60,O-T2X-R,1.6488118171691895,35.32502556626873,0.16409869492053986
60,profile-0,1.792405128479004,34.6069006840742,0.05570372939109802
60,profile-1,1.790019154548645,34.622456895574445,0.05404870584607124
61,O-1X,1.7803422212600708,34.57471747746198,0.2137075960636139
61,O-T2X-R,1.660475254058838,35.27369314812917,0.4020824730396271
61,profile-0,1.787868618965149,34.6113010083595,0.1945583075284958
61,profile-1,1.7847906351089478,34.639927025530014,0.18613672256469727
62,O-1X,1.7827577590942383,34.553930869748044,0.418864369392395
62,O-T2X-R,1.6689907312393188,35.27091125021006,0.6761981844902039
62,profile-0,1.7796345949172974,34.64739928473489,0.3726554811000824
62,profile-1,1.7745039463043213,34.72911398653952,0.35537171363830566
63,O-1X,1.7897496223449707,34.4720214096325,0.6289536356925964
63,O-T2X-R,1.699789047241211,35.08660473839864,0.8617051839828491
63,profile-0,1.7714771032333374,34.69468855333729,0.5492263436317444
63,profile-1,1.7661118507385254,34.827796373036925,0.5227835178375244
64,O-1X,1.8117927312850952,34.29898069784784,0.871354877948761
64,O-T2X-R,1.7312415838241577,35.137621668597134,1.1952753067016602
64,profile-0,1.7684720754623413,34.74700796724886,0.733651340007782
64,profile-1,1.7583463191986084,34.981214844273005,0.6952635049819946
65,O-1X,1.801666498184204,34.37011793655231,1.1078565120697021
65,O-T2X-R,1.7854593992233276,34.78903228964046,1.1894479990005493
65,profile-0,1.76212477684021,34.896008837745654,0.9204294085502625
65,profile-1,1.7497755289077759,35.171806638202284,0.868842363357544
66,O-1X,1.7955924272537231,34.46950614150203,1.275990605354309
66,O-T2X-R,1.8508033752441406,34.84636998528547,1.6032154560089111
66,profile-0,1.7831696271896362,34.86002689099799,1.0690884590148926
66,profile-1,1.7655616998672485,35.182547118715334,1.0088809728622437
67,O-1X,1.797209620475769,34.4509820315872,1.4792221784591675
67,O-T2X-R,1.9626288414001465,34.20380241776338,1.4334673881530762
67,profile-0,1.8082972764968872,34.70338167084542,1.2355917692184448
67,profile-1,1.7769200801849365,35.121349066501296,1.1745129823684692
68,O-1X,1.7961032390594482,34.43559685252198,1.634261131286621
68,O-T2X-R,2.0880184173583984,33.992168590027234,2.1427249908447266
68,profile-0,1.83187997341156,34.50357160129879,1.3835448026657104
68,profile-1,1.7948126792907715,34.94014858880456,1.3233749866485596
69,O-1X,1.7873566150665283,34.563052773723314,1.7576322555541992
69,O-T2X-R,2.181826591491699,33.409027371112124,1.8547172546386719
69,profile-0,1.8313384056091309,34.554678329138795,1.5319300889968872
69,profile-1,1.7968220710754395,34.9832224258123,1.4826940298080444
70,O-1X,1.8013395071029663,34.40235606952467,1.8656729459762573
70,O-T2X-R,2.186227560043335,33.426865976322155,2.5899994373321533
70,profile-0,1.8410226106643677,34.44029397843675,1.65812349319458
70,profile-1,1.7903995513916016,34.98863395558506,1.616298794746399
71,O-1X,1.797007441520691,34.531004005312,1.9376561641693115
71,O-T2X-R,2.109747886657715,33.70570616699711,2.3292534351348877
71,profile-0,1.8321372270584106,34.602015923112084,1.7683581113815308
71,profile-1,1.7934901714324951,35.06224395616301,1.7254323959350586
72,O-1X,1.7829617261886597,34.58364930248639,1.9720332622528076
72,O-T2X-R,2.027202606201172,33.79133183158387,2.5996503829956055
72,profile-0,1.812638282775879,34.681313425491275,1.8542402982711792
72,profile-1,1.7784571647644043,35.143494813369756,1.8275381326675415
73,O-1X,1.7888026237487793,34.557872840700384,2.0007846355438232
73,O-T2X-R,1.9077060222625732,34.46029557919404,2.11847186088562
73,profile-0,1.7972285747528076,34.7478475674322,1.925933599472046
73,profile-1,1.7606598138809204,35.256982695599696,1.896279215812683
74,O-1X,1.7856396436691284,34.56249290631826,2.0338821411132812
74,O-T2X-R,1.9198148250579834,34.54082870800297,2.497807264328003
74,profile-0,1.7945832014083862,34.79457857264582,1.9877259731292725
74,profile-1,1.762879490852356,35.2754555955514,1.954530119895935
75,O-1X,1.792129635810852,34.5531326553739,2.0681893825531006
75,O-T2X-R,1.9331153631210327,34.449377358729095,2.353832244873047
75,profile-0,1.7870848178863525,34.91762220724528,2.0427327156066895
75,profile-1,1.7538859844207764,35.38768826818407,2.008603572845459
76,O-1X,1.7906150817871094,34.61344719441228,2.119263172149658
76,O-T2X-R,2.0060648918151855,34.32607232133946,2.6282289028167725
76,profile-0,1.8004151582717896,34.85055241833858,2.1091017723083496
76,profile-1,1.7610950469970703,35.40458396165877,2.057141065597534
77,O-1X,1.8097323179244995,34.42959259899282,2.1834826469421387
77,O-T2X-R,2.057598352432251,33.93156090856414,2.6092751026153564
77,profile-0,1.811805248260498,34.82227520302665,2.1852974891662598
77,profile-1,1.7731798887252808,35.32804697621498,2.1156833171844482
78,O-1X,1.7908759117126465,34.4843377395436,2.230461597442627
78,O-T2X-R,2.1479954719543457,33.79234599881287,2.918050765991211
78,profile-0,1.835243582725525,34.61833044792458,2.265266180038452
78,profile-1,1.8006139993667603,35.11711163721896,2.1927027702331543
79,O-1X,1.806211233139038,34.42551260778694,2.279749631881714
79,O-T2X-R,2.18269681930542,33.388070999771685,2.9301915168762207
79,profile-0,1.8607438802719116,34.44682835139781,2.3519155979156494
79,profile-1,1.8120532035827637,35.02977689550037,2.2635796070098877
80,O-1X,1.806196689605713,34.43083589552667,2.314898729324341
80,O-T2X-R,2.1603498458862305,33.531103214297666,3.0535261631011963
80,profile-0,1.8581900596618652,34.47746705188747,2.389802932739258
80,profile-1,1.812398910522461,34.99766066776985,2.297295570373535
81,O-1X,1.8161839246749878,34.329352887319125,2.3485121726989746
81,O-T2X-R,2.0666654109954834,34.02738591905221,2.953657388687134
81,profile-0,1.8522785902023315,34.49452990415431,2.404269218444824
81,profile-1,1.803857684135437,35.0909169769657,2.3081302642822266
82,O-1X,1.777355670928955,34.67231241356134,2.366419553756714
82,O-T2X-R,2.062333106994629,34.106687530113966,2.9181976318359375
82,profile-0,1.8330066204071045,34.682736522146335,2.4041240215301514
82,profile-1,1.7984983921051025,35.154251403078234,2.3186609745025635
83,O-1X,1.797169804573059,34.51644670835834,2.377439022064209
83,O-T2X-R,2.0947320461273193,33.82164597426842,2.9257149696350098
83,profile-0,1.832831621170044,34.70106724437088,2.4198789596557617
83,profile-1,1.7925541400909424,35.20429767968815,2.3294665813446045
84,O-1X,1.8156912326812744,34.26420000624286,2.430607557296753
84,O-T2X-R,2.1658952236175537,33.700873654104264,3.054898977279663
84,profile-0,1.8444161415100098,34.58944572338054,2.449730157852173
84,profile-1,1.8075883388519287,35.043907479933864,2.357276439666748
85,O-1X,1.7820441722869873,34.56222228711806,2.4335641860961914
85,O-T2X-R,2.196287155151367,33.47189125828787,3.129225730895996
85,profile-0,1.8516329526901245,34.493323805857855,2.482903242111206
85,profile-1,1.822231411933899,34.944361908687554,2.4015231132507324
86,O-1X,1.8194743394851685,34.28868922559454,2.4583752155303955
86,O-T2X-R,2.194687843322754,33.45910494774506,3.180356740951538
86,profile-0,1.8762518167495728,34.35887255600305,2.525031566619873
86,profile-1,1.8287030458450317,34.91037461821625,2.432206630706787
87,O-1X,1.8024628162384033,34.460021292806694,2.5025360584259033
87,O-T2X-R,2.1630942821502686,33.63935819784084,3.168515682220459
87,profile-0,1.8719877004623413,34.37885689701141,2.5633671283721924
87,profile-1,1.8347749710083008,34.872400191896,2.4654862880706787
88,O-1X,1.7799111604690552,34.6410343423668,2.4821486473083496
88,O-T2X-R,2.100677728652954,33.83711329915189,3.09363055229187
88,profile-0,1.849959373474121,34.53237072565736,2.556940793991089
88,profile-1,1.8255462646484375,34.93728321192058,2.479632616043091
89,O-1X,1.791369080543518,34.55644533142704,2.477177619934082
89,O-T2X-R,2.1411025524139404,33.60934090093939,3.0967538356781006
89,profile-0,1.8457502126693726,34.55124166188647,2.5455830097198486
89,profile-1,1.8202592134475708,34.94740627841413,2.48026967048645
90,O-1X,1.8038431406021118,34.407835210617165,2.512943744659424
90,O-T2X-R,2.213618755340576,33.50854065507568,3.1936941146850586
90,profile-0,1.8731778860092163,34.38536480431955,2.576948881149292
90,profile-1,1.840485692024231,34.83650427252591,2.5100317001342773
91,O-1X,1.7982032299041748,34.53310580050441,2.5349602699279785
91,O-T2X-R,2.261995315551758,33.22508777088808,3.304105281829834
91,profile-0,1.8778237104415894,34.35095591056645,2.621762752532959
91,profile-1,1.849291205406189,34.759655254475234,2.5500617027282715
92,O-1X,1.8016512393951416,34.46531726246216,2.544835329055786
92,O-T2X-R,2.168386220932007,33.57218808332943,3.2605702877044678
92,profile-0,1.8695865869522095,34.396122026902454,2.62833833694458
92,profile-1,1.844041109085083,34.833300922986695,2.5601999759674072
93,O-1X,1.8033088445663452,34.46548146312066,2.560622453689575
93,O-T2X-R,2.176368474960327,33.5294194548029,3.217355728149414
93,profile-0,1.8671164512634277,34.47515174814455,2.632521152496338
93,profile-1,1.8470170497894287,34.824429206834694,2.5725646018981934
94,O-1X,1.8124868869781494,34.36527120356525,2.578704833984375
94,O-T2X-R,2.198737621307373,33.423648701661776,3.2230312824249268
94,profile-0,1.8728688955307007,34.41564045969308,2.6418914794921875
94,profile-1,1.8403944969177246,34.86712758064203,2.579188585281372
95,O-1X,1.8082419633865356,34.50327624363614,2.586315870285034
95,O-T2X-R,2.250152587890625,33.217503058495474,3.3139524459838867
95,profile-0,1.8832345008850098,34.40758249399485,2.6660373210906982
95,profile-1,1.8526109457015991,34.77829547551322,2.5969479084014893
96,O-1X,1.7961095571517944,34.56803100772211,2.585911989212036
96,O-T2X-R,2.2467827796936035,33.247134642258594,3.3397045135498047
96,profile-0,1.8796523809432983,34.41743033274775,2.6806344985961914
96,profile-1,1.853445291519165,34.79696491561646,2.6208815574645996
97,O-1X,1.8052524328231812,34.475611925383106,2.5871052742004395
97,O-T2X-R,2.2151639461517334,33.45772252977721,3.3254239559173584
97,profile-0,1.8815582990646362,34.38440049456769,2.688053846359253
97,profile-1,1.8516311645507812,34.79134532374189,2.6318233013153076
98,O-1X,1.7976709604263306,34.525025006472845,2.605339288711548
98,O-T2X-R,2.2195944786071777,33.49692070999802,3.292257070541382
98,profile-0,1.8730640411376953,34.434551653626066,2.6949174404144287
98,profile-1,1.8528763055801392,34.75289010226124,2.64432430267334
99,O-1X,1.8095635175704956,34.4447547725749,2.62400221824646
99,O-T2X-R,2.236212968826294,33.49935946430676,3.325671911239624
99,profile-0,1.8703900575637817,34.51121836357137,2.693321943283081
99,profile-1,1.8457194566726685,34.868880628246195,2.648138999938965
100,O-1X,1.8002575635910034,34.5631941179594,2.6260294914245605
